aX,aY,aZ,gX,gY,gZ
0.985,-0.033,0.455,-9.399,34.180,33.752
0.792,0.079,0.156,-2.502,68.115,29.358
0.287,0.131,0.147,4.211,79.956,17.761
-0.090,0.191,0.211,5.432,56.030,5.310
-0.338,0.187,0.151,-1.709,36.743,-9.033
-0.504,0.226,0.042,-13.306,20.752,-17.639
-0.631,0.259,-0.018,-19.348,9.033,-20.020
-0.767,0.264,-0.041,-16.174,3.479,-20.935
-0.857,0.325,-0.060,-9.338,2.319,-21.729
-0.935,0.403,-0.102,-3.723,1.465,-22.095
-1.009,0.419,-0.136,-0.671,3.357,-21.362
-1.069,0.404,-0.165,-0.061,8.667,-21.301
-1.119,0.370,-0.201,-0.977,13.977,-22.888
-1.150,0.358,-0.198,-2.808,15.320,-24.292
-1.150,0.376,-0.174,-2.808,12.512,-23.437
-1.101,0.403,-0.162,-1.831,8.057,-19.592
-1.051,0.414,-0.194,-2.808,6.042,-15.137
-1.047,0.416,-0.209,-7.996,5.005,-11.597
-1.047,0.374,-0.204,-13.672,3.662,-8.728
-1.051,0.304,-0.175,-16.846,2.808,-7.751
-1.059,0.250,-0.149,-15.625,3.662,-8.423
-1.064,0.204,-0.127,-10.559,5.249,-10.925
-1.070,0.189,-0.095,-2.625,6.470,-13.794
-1.100,0.209,-0.065,6.653,6.592,-14.587
-1.119,0.253,-0.077,16.052,5.188,-13.977
-1.087,0.309,-0.116,24.109,2.625,-12.451
-1.049,0.367,-0.140,28.259,0.916,-9.338
-1.024,0.381,-0.155,27.222,1.526,-5.432
-1.013,0.359,-0.153,20.752,1.831,-2.136
-1.002,0.314,-0.146,12.207,0.305,-1.099
-0.989,0.271,-0.131,8.301,-0.427,-1.465
-1.009,0.254,-0.120,10.254,0.366,-1.221
-1.022,0.244,-0.111,16.968,1.221,-0.549
-1.025,0.246,-0.108,24.048,1.404,0.122
-1.006,0.244,-0.109,29.541,0.732,-0.366
-0.985,0.262,-0.113,32.288,1.099,-1.099
-0.962,0.280,-0.105,31.677,0.366,-1.343
-0.935,0.289,-0.105,26.550,-0.977,-0.916
-0.920,0.289,-0.114,17.395,-2.380,-0.854
-0.901,0.266,-0.128,7.812,-3.418,-1.282
-0.875,0.230,-0.146,1.404,-2.747,-1.709
-0.862,0.199,-0.148,-1.953,-1.343,-3.052
-0.866,0.180,-0.120,-0.244,-0.366,-4.456
-0.888,0.166,-0.090,7.996,-1.282,-5.127
-0.872,0.161,-0.096,21.301,-4.211,-4.089
-0.834,0.169,-0.134,31.921,-7.202,-3.784
-0.780,0.174,-0.190,35.156,-8.118,-6.531
-0.759,0.182,-0.215,34.729,-5.737,-11.719
-0.758,0.201,-0.211,34.668,-2.441,-16.907
-0.757,0.223,-0.195,36.194,0.305,-20.752
-0.762,0.235,-0.175,36.072,1.465,-23.560
-0.761,0.227,-0.152,33.264,0.916,-27.283
-0.762,0.218,-0.133,30.334,-0.427,-32.104
-0.780,0.209,-0.114,30.090,-2.136,-38.086
-0.799,0.218,-0.087,34.546,-4.822,-43.884
-0.838,0.225,-0.055,43.945,-8.667,-48.340
-0.845,0.255,-0.051,55.359,-12.390,-49.927
-0.838,0.279,-0.065,64.819,-17.395,-50.781
-0.800,0.306,-0.106,72.815,-21.973,-52.490
-0.755,0.322,-0.157,79.285,-23.010,-55.725
-0.750,0.341,-0.192,86.670,-21.179,-59.875
-0.748,0.376,-0.218,97.229,-18.860,-64.392
-0.736,0.402,-0.237,109.924,-16.113,-68.176
-0.719,0.410,-0.244,121.216,-14.343,-71.655
-0.703,0.408,-0.239,131.165,-13.733,-75.623
-0.696,0.391,-0.230,140.320,-13.550,-80.933
-0.678,0.379,-0.204,148.804,-13.733,-87.524
-0.653,0.378,-0.196,157.104,-14.648,-94.971
-0.622,0.385,-0.163,165.710,-15.564,-102.173
-0.620,0.410,-0.125,177.429,-15.869,-108.459
-0.604,0.440,-0.094,193.054,-14.465,-114.929
-0.573,0.488,-0.060,210.632,-12.451,-119.934
-0.551,0.551,-0.011,231.018,-12.207,-122.192
-0.531,0.611,0.032,253.235,-12.695,-120.911
-0.532,0.658,0.091,273.193,-12.573,-116.882
-0.557,0.676,0.117,292.542,-11.108,-109.192
-0.563,0.669,0.144,307.373,-7.568,-101.501
-0.558,0.656,0.176,313.904,-3.601,-95.642
-0.538,0.641,0.204,314.453,-1.282,-91.797
-0.522,0.637,0.222,312.683,0.427,-89.661
-0.499,0.653,0.263,311.279,3.662,-87.891
-0.505,0.680,0.317,310.852,7.385,-85.815
-0.501,0.702,0.368,311.340,10.071,-82.092
-0.491,0.720,0.406,309.204,13.245,-78.613
-0.505,0.719,0.425,302.002,18.188,-74.890

-0.833,1.115,-1.009,-224.976,20.447,-32.471
-0.866,1.241,-0.960,-220.398,39.307,-27.771
-1.008,1.350,-0.867,-213.867,56.030,-20.020
-1.186,1.280,-0.875,-196.716,67.322,-5.127
-1.258,1.361,-0.905,-177.917,70.313,7.507
-1.292,1.472,-0.993,-165.344,70.007,15.015
-1.274,1.621,-1.123,-154.785,73.303,24.414
-1.192,1.853,-1.283,-141.235,80.933,37.537
-1.073,2.075,-1.427,-128.479,94.666,52.307
-1.015,2.228,-1.465,-119.324,114.868,70.068
-0.954,2.392,-1.371,-112.671,137.390,88.013
-0.980,2.558,-1.169,-106.140,155.334,104.980
-1.201,2.510,-0.989,-96.252,160.706,126.892
-0.896,2.819,-0.995,-102.966,147.034,145.020
-0.753,2.748,-1.118,-109.070,138.611,161.255
-0.622,2.709,-1.245,-117.920,144.226,180.664
-0.421,2.740,-1.308,-130.981,150.391,191.589
-0.247,2.699,-1.357,-143.188,162.659,200.500
-0.109,2.583,-1.318,-145.630,179.565,210.815
0.008,2.460,-1.239,-139.771,193.481,221.130
0.108,2.294,-1.154,-133.179,201.843,229.736
0.169,2.139,-1.053,-126.221,205.261,232.605
0.222,1.976,-0.979,-117.126,205.444,233.398
0.294,1.821,-0.950,-107.910,202.087,230.408
0.352,1.802,-0.938,-99.060,197.693,224.121
0.410,1.765,-0.934,-87.891,194.519,221.680
0.453,1.706,-0.920,-77.942,192.932,220.459
0.495,1.653,-0.848,-73.059,189.941,216.980
0.495,1.552,-0.766,-71.289,185.547,210.999
0.467,1.443,-0.702,-70.313,179.016,203.186
0.468,1.376,-0.670,-69.092,167.114,195.923
0.525,1.302,-0.687,-68.665,154.114,188.293
0.566,1.257,-0.676,-68.237,143.982,180.908
0.578,1.159,-0.644,-65.369,139.038,176.208
0.579,1.017,-0.566,-59.448,137.573,171.204
0.568,0.872,-0.429,-49.133,136.169,163.330
0.542,0.774,-0.288,-32.288,133.362,155.396
0.507,0.691,-0.172,-14.099,127.991,149.597
0.493,0.582,-0.080,-5.005,116.333,144.226
0.475,0.452,-0.045,-10.498,99.060,133.911
0.454,0.318,-0.030,-27.100,79.834,118.042
0.433,0.180,-0.022,-43.457,62.134,101.929
0.376,0.046,-0.009,-53.345,48.035,88.074
0.300,-0.050,0.001,-54.382,36.926,73.303
0.239,-0.077,0.004,-44.861,29.907,58.350
0.172,-0.042,0.012,-24.780,31.799,49.561
0.077,0.031,0.001,0.183,44.250,49.316
-0.052,0.067,-0.012,18.311,56.030,51.331
-0.180,0.085,0.018,21.790,54.810,46.570
-0.292,0.109,0.036,10.132,47.241,35.645
-0.402,0.109,0.024,-7.080,38.208,23.926
-0.497,0.088,-0.000,-19.775,27.283,17.395
-0.582,0.064,-0.015,-21.973,17.639,13.245
-0.640,0.039,-0.036,-14.893,10.681,9.460
-0.681,0.043,-0.056,-2.502,6.470,6.531
-0.702,0.082,-0.084,11.047,6.226,4.883
-0.742,0.119,-0.099,21.973,9.399,4.761
-0.792,0.126,-0.107,26.428,12.512,4.822
-0.845,0.145,-0.099,23.865,13.550,1.953
-0.891,0.189,-0.093,15.015,10.315,-4.150
-0.925,0.226,-0.107,3.662,3.296,-9.521
-0.933,0.237,-0.142,-4.578,-3.296,-10.803
-0.944,0.222,-0.193,-10.010,-7.690,-8.728
-0.936,0.191,-0.239,-12.878,-10.010,-7.690
-0.928,0.163,-0.264,-11.780,-8.789,-8.240
-0.926,0.134,-0.274,-7.141,-6.409,-8.972
-0.916,0.116,-0.269,0.000,-4.150,-10.254
-0.913,0.120,-0.240,9.644,-1.587,-11.719
-0.920,0.132,-0.207,18.433,1.404,-12.634
-0.928,0.174,-0.169,23.499,2.808,-14.343
-0.928,0.214,-0.147,23.560,3.174,-16.602
-0.932,0.240,-0.138,19.531,2.869,-17.761
-0.944,0.250,-0.144,13.306,2.319,-18.982
-0.951,0.249,-0.152,7.263,0.488,-19.470
-0.950,0.244,-0.174,4.456,-3.296,-19.653
-0.924,0.271,-0.208,7.385,-6.653,-19.653
-0.896,0.301,-0.234,15.137,-7.141,-19.165
-0.880,0.319,-0.243,25.146,-4.883,-18.127
-0.875,0.349,-0.230,34.973,-1.221,-17.456
-0.880,0.394,-0.208,41.382,1.648,-17.090
-0.881,0.426,-0.193,40.100,1.709,-16.785
-0.876,0.430,-0.199,29.602,-0.916,-17.639
-0.859,0.411,-0.211,14.099,-4.822,-19.348
-0.857,0.372,-0.227,0.183,-9.277,-21.118
-0.848,0.335,-0.249,-5.371,-12.207,-22.339
-0.819,0.316,-0.282,-2.563,-12.390,-22.705
-0.790,0.312,-0.292,5.554,-9.644,-22.156
-0.778,0.301,-0.283,16.907,-4.761,-22.278
-0.781,0.292,-0.259,28.809,1.038,-23.437
-0.792,0.307,-0.244,39.734,7.690,-25.208
-0.822,0.327,-0.229,45.349,12.939,-28.381
-0.866,0.336,-0.208,43.579,14.160,-30.823
-0.903,0.336,-0.201,38.147,10.681,-32.715
-0.907,0.353,-0.193,34.668,5.310,-33.691
-0.902,0.376,-0.200,34.790,2.502,-33.752
-0.898,0.381,-0.211,37.354,3.540,-32.104
-0.876,0.364,-0.223,41.626,5.676,-30.762
-0.851,0.339,-0.232,47.668,8.423,-31.555
-0.824,0.310,-0.237,55.542,12.451,-34.485
-0.804,0.287,-0.244,65.674,15.930,-38.147
-0.790,0.274,-0.246,75.012,18.250,-42.786
-0.786,0.290,-0.237,82.825,18.799,-49.072
-0.776,0.345,-0.216,90.393,18.433,-56.763
-0.763,0.409,-0.203,96.436,17.822,-61.890
-0.749,0.469,-0.189,100.525,16.785,-62.378
-0.738,0.497,-0.180,103.882,16.357,-60.364
-0.713,0.495,-0.176,107.666,17.090,-58.777
-0.681,0.473,-0.168,111.816,18.005,-59.021
-0.686,0.445,-0.165,117.065,18.921,-61.401
-0.698,0.423,-0.155,124.329,19.409,-66.650
-0.701,0.400,-0.148,133.606,17.761,-74.768
-0.694,0.401,-0.131,147.583,15.747,-84.229
-0.673,0.430,-0.088,167.419,16.724,-93.445
-0.657,0.463,-0.022,192.932,19.775,-99.609
-0.639,0.504,0.047,223.816,22.827,-102.051
-0.614,0.549,0.135,259.644,26.855,-101.624
-0.606,0.589,0.240,297.729,30.212,-97.717
-0.600,0.605,0.333,334.412,31.616,-88.562
-0.599,0.606,0.385,364.014,34.790,-76.111

-1.595,1.193,-0.879,-391.357,36.743,-155.090
-2.282,1.332,-1.172,-388.672,46.875,-128.052
-3.023,1.532,-1.317,-387.268,61.462,-93.750
-3.548,1.910,-1.371,-401.306,70.618,-62.378
-3.945,2.334,-1.421,-437.378,77.576,-24.902
-4.000,2.709,-1.455,-487.366,86.548,15.869
-4.000,2.994,-1.683,-523.254,100.403,53.406
-4.000,3.390,-2.064,-521.973,132.568,90.820
-3.857,3.803,-2.396,-466.553,188.171,137.390
-3.447,4.000,-2.411,-368.713,264.771,194.092
-3.018,4.000,-2.191,-283.630,340.942,246.765
-2.487,4.000,-1.930,-248.718,391.235,297.485
-1.811,4.000,-1.895,-260.681,410.095,355.225
-1.177,4.000,-2.030,-303.406,408.569,407.776
-0.536,4.000,-2.374,-344.177,395.630,439.026
0.232,3.375,-2.710,-353.271,382.019,442.749
0.783,2.447,-2.575,-331.665,382.996,424.988
1.019,1.909,-1.840,-265.808,390.076,396.179
1.128,1.771,-1.082,-130.371,363.220,376.770
1.411,2.010,-0.939,10.559,286.682,367.554
1.937,2.629,-1.269,66.284,178.589,349.121
2.802,3.080,-1.992,18.005,70.618,323.547
3.722,2.686,-2.758,-118.530,-6.287,301.392
4.000,1.694,-3.102,-273.743,-20.325,264.282
4.000,0.620,-2.809,-330.078,24.109,219.482
3.740,-0.001,-2.064,-239.746,88.562,183.472
3.241,-0.015,-1.214,-78.979,138.855,148.682
2.856,0.459,-0.387,47.791,154.175,115.540
2.429,0.665,0.251,67.261,134.766,90.210
1.944,0.474,0.761,-9.155,91.370,60.974
1.470,0.250,0.871,-79.834,35.278,30.029
1.150,0.061,0.546,-87.402,10.925,14.709
0.774,0.143,0.180,-43.152,28.320,3.845
0.312,0.289,0.151,1.160,49.927,-9.460
-0.154,0.398,0.228,25.757,61.829,-20.569
-0.541,0.483,0.270,26.733,59.937,-30.945
-0.831,0.481,0.268,15.686,45.837,-35.645
-1.032,0.477,0.225,6.653,26.001,-37.476
-1.120,0.519,0.131,6.653,6.592,-38.940
-1.156,0.584,0.046,13.611,-5.859,-36.377
-1.189,0.617,-0.040,17.578,-10.864,-31.250
-1.210,0.527,-0.134,11.230,-11.658,-27.710
-1.236,0.410,-0.216,-0.427,-10.132,-27.832
-1.264,0.331,-0.285,-5.493,-9.460,-27.283
-1.325,0.291,-0.391,-2.625,-8.484,-24.841
-1.345,0.354,-0.461,7.263,-7.263,-23.071
-1.315,0.455,-0.497,24.292,-3.845,-20.081
-1.255,0.525,-0.487,37.537,2.808,-14.709
-1.183,0.530,-0.422,41.687,10.132,-10.315
-1.127,0.478,-0.328,37.354,15.015,-6.714
-1.090,0.394,-0.223,29.663,15.015,-5.371
-1.062,0.330,-0.171,24.353,10.986,-5.737
-1.043,0.293,-0.170,23.254,4.272,-6.226
-1.046,0.258,-0.208,24.170,-0.488,-6.042
-1.024,0.233,-0.249,25.879,-3.540,-6.042
-0.976,0.242,-0.265,29.724,-5.371,-5.493
-0.952,0.210,-0.287,35.950,-4.028,-3.845
-0.905,0.148,-0.316,42.358,-0.793,-3.540
-0.922,0.154,-0.308,46.082,0.793,-6.348
-0.885,0.168,-0.307,49.622,3.296,-12.085
-0.879,0.218,-0.300,52.673,3.357,-16.602
-0.867,0.269,-0.299,51.453,0.549,-19.653
-0.849,0.343,-0.334,46.204,-2.747,-23.254
-0.817,0.413,-0.394,39.490,-5.432,-24.902
-0.798,0.427,-0.462,31.982,-6.226,-24.475
-0.780,0.418,-0.520,24.414,-4.700,-25.085
-0.761,0.381,-0.550,19.165,-1.770,-27.100
-0.760,0.338,-0.524,17.883,2.319,-28.198
-0.786,0.289,-0.454,24.353,6.409,-28.748
-0.809,0.206,-0.392,42.297,9.277,-29.175
-0.803,0.150,-0.346,71.655,10.132,-32.043
-0.758,0.189,-0.307,99.304,8.911,-37.720
-0.695,0.270,-0.269,119.080,7.080,-41.809
-0.655,0.351,-0.236,126.099,6.287,-42.847
-0.633,0.414,-0.213,123.596,5.493,-45.227
-0.597,0.434,-0.212,113.037,4.700,-49.561
-0.603,0.427,-0.205,97.351,3.174,-55.359
-0.613,0.408,-0.207,83.374,-0.488,-63.843
-0.578,0.381,-0.258,76.294,-5.188,-73.608
-0.536,0.327,-0.298,77.942,-8.423,-81.970
-0.512,0.267,-0.317,89.355,-8.484,-90.027
-0.499,0.249,-0.331,112.549,-6.348,-100.769
-0.460,0.266,-0.321,145.081,-3.967,-113.770
-0.410,0.318,-0.294,181.580,-2.136,-124.268
-0.371,0.436,-0.248,216.064,0.732,-131.836
-0.386,0.570,-0.183,242.859,3.540,-132.080
-0.422,0.650,-0.134,261.414,3.601,-122.070
-0.443,0.687,-0.106,269.470,0.793,-109.985
-0.437,0.686,-0.091,264.404,-3.784,-106.873
-0.424,0.650,-0.076,249.756,-9.827,-112.732
-0.411,0.616,-0.052,235.229,-15.747,-123.352
-0.397,0.606,-0.002,230.530,-19.104,-134.460
-0.404,0.610,0.059,237.610,-17.090,-142.700
-0.418,0.651,0.126,252.075,-11.536,-147.034
-0.439,0.667,0.173,269.836,-4.150,-148.499
-0.432,0.705,0.203,287.720,1.831,-145.264
-0.478,0.731,0.247,303.223,4.028,-138.123
-0.508,0.726,0.267,311.829,3.784,-128.357
-0.498,0.716,0.276,312.317,1.831,-119.934
-0.458,0.719,0.294,306.335,-0.488,-117.310
-0.415,0.712,0.324,297.913,2.075,-118.896
-0.395,0.713,0.388,289.673,13.367,-119.873
-0.437,0.672,0.469,283.203,29.846,-117.188
-0.464,0.604,0.559,278.870,46.997,-112.183
-0.483,0.566,0.663,279.114,59.692,-108.215
-0.512,0.537,0.752,286.011,66.833,-107.239
-0.533,0.496,0.795,295.715,72.205,-104.492
-0.529,0.479,0.820,302.185,74.280,-98.083
-0.525,0.471,0.826,299.622,72.754,-93.323
-0.491,0.494,0.820,282.654,70.618,-93.628
-0.451,0.529,0.804,255.188,68.665,-96.741
-0.421,0.569,0.794,221.863,66.101,-102.112
-0.417,0.579,0.774,187.256,65.063,-108.154
-0.400,0.568,0.747,153.137,65.491,-111.572
-0.388,0.536,0.730,122.375,64.453,-112.732
-0.379,0.473,0.702,96.802,62.500,-111.877
-0.332,0.412,0.717,76.660,60.669,-110.168
-0.299,0.399,0.729,66.528,58.533,-109.619
-0.272,0.387,0.792,70.129,57.800,-107.849

-1.884,1.774,-0.319,-710.815,24.536,-196.045
-2.320,2.452,-0.533,-781.738,27.588,-198.364
-2.943,2.704,-0.897,-768.494,25.879,-139.709
-3.400,2.826,-1.510,-663.086,36.621,-44.739
-3.761,3.317,-2.101,-584.106,63.232,26.123
-4.000,4.000,-2.527,-615.784,82.520,55.237
-3.956,4.000,-3.003,-708.313,98.877,72.144
-3.553,4.000,-3.509,-788.635,124.329,107.300
-2.314,4.000,-4.000,-817.261,169.373,143.127
-1.348,4.000,-4.000,-696.167,269.592,201.599
-0.237,3.778,-4.000,-494.568,397.827,245.300
0.930,3.992,-4.000,-302.307,534.302,260.071
1.823,4.000,-4.000,-159.912,653.259,290.283
2.370,4.000,-3.992,-86.243,728.088,331.970
2.656,4.000,-3.209,-79.163,738.586,360.840
2.610,3.805,-2.520,-107.849,702.026,364.502
2.518,3.006,-1.540,-113.953,662.781,362.671
2.368,2.080,-0.529,-66.895,612.061,378.296
2.314,1.800,-0.130,-16.296,511.536,376.831
2.622,2.016,-0.389,-4.333,370.483,356.384
3.219,2.059,-0.865,-30.090,237.366,343.323
3.604,1.862,-1.353,-93.689,152.771,320.251
3.826,1.381,-1.708,-161.743,111.023,284.302
3.908,0.741,-1.827,-186.646,104.004,247.681
3.645,0.260,-1.683,-157.715,124.084,209.167
3.282,0.025,-1.173,-96.924,146.606,169.678
2.882,-0.175,-0.234,-46.021,152.771,129.211
2.396,-0.162,0.525,-29.114,128.052,89.478
1.779,-0.282,0.893,-16.541,100.891,74.402
1.393,-0.351,0.840,-0.916,93.445,63.171
1.005,-0.224,0.804,7.446,61.646,33.875
0.647,-0.034,0.582,13.245,20.386,4.395
0.310,0.162,0.251,13.000,-5.249,-14.893
-0.086,0.282,0.043,-1.282,-15.747,-26.611
-0.470,0.234,-0.037,-20.020,-21.240,-31.677
-0.792,0.173,-0.027,-24.048,-29.419,-34.790
-0.947,0.117,-0.096,-4.028,-35.706,-39.063
-1.017,0.189,-0.185,24.109,-31.433,-48.096
-1.130,0.421,-0.204,47.974,-23.071,-56.396
-1.244,0.574,-0.255,59.265,-20.508,-53.955
-1.271,0.583,-0.352,46.204,-25.330,-48.096
-1.292,0.532,-0.447,16.113,-31.250,-46.570
-1.246,0.417,-0.557,-7.874,-32.471,-43.762
-1.193,0.321,-0.622,-14.648,-24.902,-38.452
-1.167,0.305,-0.600,-7.019,-11.230,-34.424
-1.194,0.338,-0.495,8.667,1.831,-31.189
-1.224,0.404,-0.381,24.536,7.446,-27.039
-1.231,0.475,-0.348,33.752,4.028,-20.996
-1.198,0.473,-0.382,34.546,-2.441,-13.184
-1.186,0.436,-0.407,26.794,-5.554,-7.324
-1.176,0.373,-0.420,16.785,-5.981,-4.517
-1.128,0.304,-0.421,13.062,-4.761,-2.014
-1.080,0.262,-0.385,17.578,-0.977,1.404
-1.038,0.250,-0.328,27.649,5.188,2.991
-1.006,0.249,-0.268,38.147,11.230,2.930
-1.001,0.252,-0.228,43.274,12.878,2.563
-1.019,0.249,-0.216,41.565,10.254,0.854
-1.013,0.213,-0.242,37.109,5.066,-1.160
-0.995,0.165,-0.285,29.846,-1.526,-3.174
-0.968,0.111,-0.333,21.667,-8.118,-6.104
-0.944,0.112,-0.377,16.785,-13.611,-10.681
-0.907,0.165,-0.435,19.348,-15.442,-14.404
-0.860,0.197,-0.493,26.245,-13.794,-15.320
-0.820,0.214,-0.533,31.799,-8.484,-16.113
-0.788,0.224,-0.552,36.194,-0.610,-19.226
-0.746,0.226,-0.539,41.443,8.545,-24.231
-0.743,0.213,-0.499,46.509,17.273,-29.236
-0.747,0.204,-0.435,52.734,23.315,-33.569
-0.782,0.162,-0.387,63.416,25.513,-37.964
-0.802,0.138,-0.346,75.012,25.696,-43.091
-0.796,0.167,-0.299,84.595,24.414,-50.049
-0.787,0.212,-0.260,92.102,23.499,-57.068
-0.777,0.243,-0.228,97.290,24.475,-62.012
-0.766,0.256,-0.202,100.525,26.611,-65.674
-0.758,0.252,-0.175,102.783,28.320,-70.129
-0.748,0.238,-0.159,104.980,29.175,-76.294
-0.729,0.233,-0.151,107.056,28.870,-85.266
-0.708,0.246,-0.149,109.009,27.649,-96.008
-0.693,0.263,-0.145,112.061,25.757,-107.300
-0.668,0.288,-0.132,119.446,23.560,-119.019
-0.650,0.352,-0.106,132.690,23.254,-128.235
-0.668,0.408,-0.063,154.175,24.902,-132.935
-0.704,0.463,-0.006,181.091,27.161,-132.935
-0.734,0.542,0.040,207.825,27.100,-129.333
-0.771,0.595,0.071,229.492,21.240,-123.047
-0.744,0.620,0.083,244.141,10.803,-116.577
-0.691,0.637,0.079,248.840,0.854,-114.746
-0.645,0.656,0.078,247.925,-6.409,-118.835
-0.598,0.670,0.077,246.887,-11.047,-124.878
-0.578,0.708,0.097,250.916,-12.817,-127.930
-0.564,0.751,0.133,263.428,-9.949,-126.221
-0.554,0.784,0.184,279.541,-3.357,-119.385
-0.573,0.815,0.259,294.067,2.930,-108.948
-0.589,0.811,0.318,303.772,7.385,-95.032
-0.594,0.798,0.352,305.115,8.606,-81.055
-0.570,0.780,0.361,296.631,7.996,-72.021
-0.548,0.748,0.352,281.433,8.606,-67.200
-0.522,0.714,0.356,264.282,11.536,-65.735
-0.509,0.678,0.362,252.808,17.273,-63.843
-0.502,0.643,0.397,251.953,27.222,-58.105
-0.506,0.604,0.451,259.094,40.588,-51.453
-0.534,0.580,0.519,264.587,53.284,-45.532
-0.592,0.553,0.588,262.451,59.509,-40.894
-0.613,0.503,0.649,251.526,58.655,-38.391
-0.615,0.456,0.679,232.117,52.734,-39.795
-0.605,0.420,0.677,203.125,43.945,-46.326
-0.563,0.394,0.652,169.800,34.241,-56.519
-0.519,0.402,0.598,138.611,25.940,-67.993
-0.473,0.407,0.547,117.676,23.743,-78.308
-0.461,0.426,0.494,108.765,29.724,-85.022
-0.451,0.435,0.481,109.619,40.222,-85.693
-0.452,0.430,0.496,115.906,50.476,-80.933
-0.471,0.404,0.535,122.559,59.448,-73.059
-0.488,0.374,0.586,125.549,64.270,-66.040
-0.502,0.373,0.645,125.427,62.744,-63.660
-0.508,0.364,0.686,123.901,56.519,-64.270
-0.490,0.328,0.697,121.582,46.814,-64.392
-0.476,0.297,0.689,123.962,37.170,-62.988
-0.433,0.266,0.675,133.667,33.447,-59.753

-0.706,1.416,-0.701,-250.671,-2.319,-37.659
-0.745,1.472,-0.768,-233.948,12.207,-16.296
-0.863,1.522,-0.785,-208.679,29.663,7.080
-0.970,1.588,-0.769,-182.068,45.044,29.358
-1.083,1.719,-0.758,-163.757,53.711,46.753
-1.198,1.837,-0.829,-162.170,59.326,60.852
-1.287,2.035,-0.952,-172.729,65.796,70.496
-1.387,2.233,-1.110,-185.791,75.562,78.491
-1.461,2.435,-1.283,-192.322,90.820,90.332
-1.454,2.726,-1.460,-193.054,107.727,107.727
-1.402,3.049,-1.594,-183.960,126.709,131.653
-1.360,3.311,-1.649,-172.729,151.062,164.124
-1.340,3.559,-1.659,-168.152,170.227,198.914
-1.190,3.633,-1.711,-166.809,179.871,231.812
-0.968,3.613,-1.774,-170.105,185.181,260.498
-0.600,3.722,-1.901,-186.279,188.904,283.325
-0.050,3.646,-2.103,-220.154,193.481,302.612
0.539,3.359,-2.217,-250.122,204.773,315.552
1.077,3.027,-2.086,-244.202,235.352,323.914
1.430,2.704,-1.705,-198.181,274.719,336.487
1.601,2.398,-1.182,-136.230,307.983,352.905
1.615,2.273,-0.555,-83.252,325.745,367.126
1.540,2.078,0.112,-61.584,324.707,375.732
1.465,1.728,0.654,-71.533,295.105,371.094
1.456,1.271,0.832,-96.191,236.572,351.501
1.533,0.847,0.753,-126.099,166.870,318.237
1.673,0.511,0.589,-147.644,103.821,279.236
1.800,0.269,0.366,-152.283,57.495,243.164
1.899,0.116,0.114,-137.146,33.325,210.388
1.893,0.036,-0.097,-111.755,30.701,181.091
1.740,0.081,-0.197,-81.787,40.771,152.344
1.500,0.153,-0.247,-54.016,52.124,126.892
1.251,0.150,-0.246,-34.790,56.335,106.995
0.973,0.117,-0.145,-26.733,52.124,82.581
0.702,0.076,0.036,-26.733,36.804,50.354
0.411,0.070,0.231,-28.442,7.996,20.447
0.201,0.149,0.252,-23.682,-12.756,4.089
0.167,0.231,0.126,-10.803,2.625,4.761
0.024,0.329,-0.083,-0.366,37.720,16.602
-0.184,0.303,-0.156,-1.343,51.208,13.489
-0.382,0.313,-0.125,-9.583,46.875,-1.526
-0.533,0.352,-0.110,-20.569,38.696,-14.038
-0.650,0.339,-0.130,-24.475,29.602,-20.874
-0.742,0.302,-0.141,-21.179,20.935,-22.888
-0.824,0.336,-0.124,-13.367,12.573,-24.292
-0.872,0.440,-0.122,-6.165,4.883,-23.254
-0.921,0.491,-0.159,-6.348,-0.610,-19.897
-0.994,0.500,-0.190,-12.878,-6.409,-18.127
-1.033,0.496,-0.226,-21.240,-13.184,-18.616
-1.029,0.465,-0.297,-27.710,-18.921,-19.226
-0.989,0.422,-0.381,-30.945,-20.203,-17.700
-0.955,0.380,-0.442,-29.724,-17.151,-14.832
-0.923,0.354,-0.477,-22.583,-12.085,-13.062
-0.886,0.366,-0.491,-10.864,-7.080,-11.963
-0.844,0.405,-0.484,-2.075,-3.479,-10.193
-0.841,0.433,-0.465,-1.343,-0.305,-8.362
-0.850,0.421,-0.450,-7.935,2.075,-7.996
-0.865,0.393,-0.407,-17.822,2.625,-10.315
-1.013,0.258,-0.380,-31.799,-3.113,-14.587
-0.852,0.376,-0.319,-57.739,-19.104,-26.794
-0.884,0.312,-0.351,-60.242,-26.062,-34.851
-0.847,0.282,-0.377,-46.570,-22.278,-26.978
-0.854,0.279,-0.370,-21.179,-19.104,-17.883
-0.826,0.270,-0.359,0.244,-15.076,-11.536
-0.815,0.280,-0.354,14.343,-11.536,-9.888
-0.799,0.315,-0.344,20.813,-9.521,-12.207
-0.779,0.340,-0.328,20.874,-7.996,-14.832
-0.766,0.332,-0.316,18.005,-6.653,-17.029
-0.778,0.302,-0.294,16.052,-4.944,-19.104
-0.802,0.287,-0.280,14.343,-4.456,-21.545
-0.819,0.267,-0.287,12.695,-7.690,-23.132
-0.815,0.232,-0.301,11.658,-14.160,-24.353
-0.820,0.208,-0.307,13.855,-19.653,-26.062
-0.822,0.220,-0.314,21.362,-21.423,-29.114
-0.793,0.285,-0.342,32.227,-20.569,-31.372
