aX,aY,aZ,gX,gY,gZ
-0.417,0.636,-0.205,93.018,-206.604,36.316
-0.418,0.627,-0.187,86.487,-205.017,33.997
-0.388,0.629,-0.195,79.895,-204.163,33.142
-0.391,0.627,-0.201,74.036,-205.139,33.264
-0.389,0.594,-0.221,68.481,-206.360,33.081
-0.443,0.532,-0.231,61.829,-207.764,30.334
-0.515,0.464,-0.227,51.697,-207.458,24.048
-0.579,0.468,-0.223,37.354,-203.613,15.076
-0.644,0.522,-0.225,21.667,-198.608,7.935
-0.688,0.579,-0.228,7.629,-193.726,5.615
-0.728,0.645,-0.206,-1.953,-189.941,7.080
-0.764,0.693,-0.157,-6.958,-185.974,8.240
-0.769,0.714,-0.140,-8.667,-181.091,9.155
-0.760,0.726,-0.125,-6.897,-175.720,9.583
-0.757,0.733,-0.130,-3.357,-170.654,8.850
-0.741,0.733,-0.134,1.831,-165.649,5.371
-0.748,0.717,-0.162,7.507,-161.499,0.610
-0.774,0.711,-0.160,12.634,-157.532,-3.723
-0.803,0.710,-0.149,16.663,-152.527,-6.836
-0.794,0.684,-0.157,19.226,-146.484,-8.057
-0.787,0.684,-0.161,20.569,-141.907,-6.714

-1.562,0.847,-0.189,36.804,101.807,-2.625
-1.610,0.848,-0.229,40.222,106.384,1.343
-1.640,0.839,-0.273,43.701,111.572,3.418
-1.632,0.821,-0.332,46.570,118.103,2.747
-1.586,0.781,-0.384,47.241,125.793,-0.305
-1.506,0.766,-0.427,44.006,134.766,-1.892
-1.436,0.826,-0.459,37.048,142.944,1.404
-1.518,0.735,-0.560,27.771,149.780,9.277
-1.543,0.923,-0.604,18.250,157.837,15.991
-1.583,0.970,-0.668,13.611,169.617,18.066
-1.492,1.110,-0.704,14.038,183.899,16.541
-1.449,1.123,-0.737,20.325,199.280,13.794
-1.359,1.089,-0.764,27.649,215.820,11.230
-1.307,0.981,-0.786,32.715,232.910,9.094
-1.210,0.891,-0.771,32.776,250.671,4.395
-1.012,0.876,-0.797,26.245,269.104,-3.540
-0.687,0.937,-0.834,15.686,280.884,-8.789
-0.492,1.038,-0.839,5.432,281.982,-7.385
-0.453,1.087,-0.821,-1.038,275.635,-1.221
-0.439,1.088,-0.800,-4.578,270.752,6.104
-0.427,1.007,-0.799,-6.409,270.508,9.827
-0.397,0.848,-0.802,-9.766,273.743,8.423
-0.324,0.711,-0.810,-17.273,279.358,3.723
-0.227,0.606,-0.807,-28.931,285.889,-4.700
-0.099,0.562,-0.784,-41.626,290.649,-17.090
0.085,0.631,-0.687,-53.345,292.297,-31.372
0.291,0.752,-0.660,-60.913,288.391,-37.292
0.451,0.842,-0.681,-59.570,275.208,-26.001
0.485,0.838,-0.660,-51.819,254.150,-9.766
0.443,0.504,-0.662,-46.143,232.910,-5.493
0.280,0.625,-0.534,-49.988,216.553,-15.137
0.261,0.688,-0.570,-52.368,214.905,-22.888
0.284,0.716,-0.565,-50.903,219.971,-24.536
0.372,0.781,-0.521,-46.265,225.525,-25.085
0.498,0.841,-0.485,-38.086,228.821,-27.405
0.611,0.935,-0.419,-26.794,225.464,-27.649
0.688,1.026,-0.349,-10.925,215.454,-23.193
0.742,1.052,-0.303,7.751,201.538,-15.198
0.739,0.998,-0.278,26.794,186.523,-6.592
0.715,0.885,-0.246,40.527,173.035,0.244
0.710,0.789,-0.210,46.570,164.001,6.226
0.739,0.721,-0.151,45.471,158.325,12.085
0.769,0.684,-0.081,39.124,154.114,17.822
0.805,0.650,-0.014,28.931,150.452,22.827
0.830,0.636,0.057,16.113,146.301,28.320
0.856,0.646,0.130,2.747,141.907,33.691
0.878,0.687,0.202,-8.484,136.963,37.476
0.898,0.739,0.270,-16.846,131.287,40.161
0.913,0.800,0.338,-21.301,125.122,42.297
0.918,0.837,0.408,-21.362,118.225,44.312
0.901,0.842,0.474,-18.188,111.023,45.898
0.889,0.819,0.529,-13.550,104.553,46.570
0.881,0.795,0.591,-9.155,99.304,45.044
