aX,aY,aZ,gX,gY,gZ
-0.169,0.458,0.560,-249.146,2.930,-10.681
-0.160,0.432,0.571,-251.221,4.700,-15.808
-0.192,0.467,0.571,-256.042,1.343,-19.592
-0.339,0.530,0.548,-263.062,-4.028,-25.330
-0.497,0.569,0.467,-271.118,-7.874,-33.752
-0.631,0.626,0.379,-280.334,-10.071,-41.504
-0.733,0.730,0.280,-289.795,-10.620,-47.913
-0.820,0.835,0.240,-296.570,-9.766,-53.406
-0.817,0.919,0.248,-299.316,-7.019,-57.312
-0.789,0.944,0.272,-299.683,-4.822,-58.960
-0.698,1.011,0.292,-300.415,-4.822,-57.373
-0.610,1.092,0.280,-300.781,-8.118,-53.040
-0.603,1.157,0.238,-299.072,-15.320,-47.424
-0.637,1.243,0.192,-293.701,-23.499,-42.419
-0.681,1.306,0.142,-282.471,-30.090,-39.795
-0.752,1.302,0.095,-265.808,-34.546,-40.344
-0.815,1.237,0.065,-246.338,-37.048,-42.542
-0.781,1.224,0.060,-228.271,-38.818,-43.640
-0.724,1.290,0.064,-211.426,-42.175,-42.419
-0.690,1.370,0.060,-192.871,-47.729,-38.452
-0.681,1.463,0.066,-172.363,-52.307,-33.813
-0.705,1.466,0.051,-149.658,-53.650,-29.785
-0.692,1.401,0.023,-126.404,-52.124,-25.757
-0.661,1.313,-0.002,-104.797,-50.171,-22.400
-0.653,1.179,-0.042,-86.792,-50.049,-20.081
-0.641,1.058,-0.091,-74.707,-51.208,-16.846
-0.676,0.998,-0.123,-67.932,-53.467,-12.390
-0.728,0.988,-0.136,-64.941,-54.260,-9.338
-0.748,0.999,-0.149,-63.599,-52.002,-9.277
-0.737,1.006,-0.163,-62.439,-47.485,-11.719
-0.741,1.015,-0.158,-61.096,-43.335,-15.015
-0.704,1.053,-0.149,-59.204,-40.100,-18.127
-0.706,1.095,-0.141,-55.115,-38.940,-19.775
-0.724,1.139,-0.125,-48.218,-39.124,-19.592
-0.746,1.120,-0.119,-38.879,-38.818,-17.639
-0.740,1.081,-0.133,-29.480,-37.476,-13.123
-0.730,1.042,-0.147,-21.790,-35.156,-7.446
-0.703,1.010,-0.164,-16.602,-32.104,-3.784
-0.686,0.974,-0.181,-14.893,-28.992,-1.648
-0.668,0.954,-0.199,-15.930,-26.794,-0.061
-0.658,0.968,-0.186,-17.822,-25.513,1.587
-0.619,0.990,-0.177,-18.616,-25.085,3.845
-0.599,1.011,-0.180,-17.334,-26.917,8.179
-0.631,1.029,-0.154,-13.428,-30.212,13.306
-0.663,0.989,-0.153,-8.545,-31.433,17.578
-0.677,0.929,-0.162,-4.700,-29.663,21.729
-0.680,0.872,-0.166,-3.723,-26.184,25.085

-1.214,1.099,-0.425,62.988,26.245,3.967
-1.324,1.162,-0.448,70.679,31.067,6.470
-1.445,1.242,-0.474,78.369,34.973,11.353
-1.536,1.332,-0.509,87.341,37.720,17.822
-1.673,1.459,-0.563,97.839,38.025,26.123
-1.824,1.570,-0.597,110.779,37.109,37.537
-1.956,1.671,-0.627,126.648,36.438,53.894
-2.055,1.749,-0.644,145.264,36.926,74.646
-2.120,1.807,-0.648,166.931,39.307,97.290
-2.132,1.954,-0.654,192.810,41.077,120.605
-2.145,2.038,-0.663,226.562,41.321,142.273
-2.052,2.020,-0.698,267.883,40.344,162.781
-1.920,1.949,-0.666,314.148,38.757,183.289
-1.751,1.762,-0.627,357.910,39.001,201.843
-1.519,1.489,-0.657,393.433,37.415,218.628
-1.360,1.283,-0.644,417.664,27.222,234.375
-1.294,1.225,-0.614,435.425,11.536,246.216
-1.266,1.128,-0.633,453.491,-2.136,251.465
-1.232,1.043,-0.658,473.816,-9.399,251.648
-1.158,0.989,-0.706,496.887,-8.057,249.207
-1.080,0.776,-0.778,523.437,2.014,244.019
-0.969,0.427,-0.853,548.035,20.203,234.375
-0.751,-0.044,-0.811,562.500,43.518,219.788
-0.311,-0.708,-0.719,556.152,66.528,200.562
0.103,-1.447,-0.604,519.165,78.918,179.504
0.256,-1.894,-0.356,449.219,78.247,161.560
0.228,-1.886,-0.062,358.215,80.139,145.630
0.308,-1.717,0.136,267.639,101.257,127.319
0.543,-1.471,0.294,190.857,138.245,105.286
0.895,-1.273,0.471,132.812,181.946,75.989
1.301,-1.130,0.647,92.163,222.778,38.879
1.742,-1.105,0.769,62.622,250.549,0.305
2.168,-1.078,0.893,37.415,259.766,-31.006
2.305,-1.013,1.065,11.658,251.343,-56.396
2.484,-0.849,1.165,-12.756,235.718,-75.439
2.577,-0.576,1.252,-33.997,212.830,-88.196
2.390,-0.262,1.366,-45.959,183.350,-96.741
2.156,-0.060,1.349,-47.119,153.748,-101.990
1.933,0.080,1.255,-42.664,121.399,-102.844
1.700,0.194,1.135,-36.377,85.571,-97.351
1.461,0.220,1.015,-29.846,49.377,-84.412
1.282,0.184,0.854,-25.391,18.066,-63.354
1.087,0.151,0.724,-23.865,-8.301,-36.682
0.924,0.102,0.636,-25.269,-28.198,-10.376
0.885,0.040,0.562,-28.320,-39.612,11.536
0.915,0.015,0.515,-31.616,-46.692,28.809
0.843,-0.021,0.501,-32.593,-53.162,40.955
0.749,-0.094,0.502,-31.372,-57.739,47.363
0.676,-0.184,0.515,-29.602,-60.364,50.476
0.607,-0.278,0.545,-29.846,-62.378,51.880
0.523,-0.373,0.576,-33.142,-64.026,52.490
0.455,-0.429,0.616,-39.734,-64.331,51.270
0.374,-0.440,0.641,-49.561,-62.866,47.119
0.282,-0.436,0.672,-60.913,-60.181,40.283
0.230,-0.392,0.706,-72.815,-56.091,32.593
0.196,-0.321,0.718,-84.351,-51.453,24.414
0.137,-0.293,0.761,-95.642,-47.729,16.602
0.099,-0.280,0.787,-107.239,-44.861,14.893
0.057,-0.241,0.826,-118.713,-44.067,19.226
0.039,-0.189,0.887,-127.563,-45.166,24.658
0.040,-0.158,0.936,-132.019,-46.509,27.405
0.044,-0.169,0.937,-132.568,-46.997,25.879
-0.006,-0.207,0.908,-132.385,-46.997,19.409
-0.081,-0.243,0.843,-135.010,-45.593,10.742
-0.192,-0.272,0.782,-142.090,-41.504,1.099
-0.299,-0.300,0.756,-154.480,-34.973,-7.874
-0.320,-0.281,0.732,-171.509,-25.879,-16.541
-0.347,-0.224,0.777,-191.223,-15.930,-24.292
-0.307,-0.159,0.791,-209.900,-7.446,-30.334
-0.236,-0.063,0.870,-224.487,-2.502,-35.156
-0.214,-0.025,0.894,-234.863,-0.488,-41.992
-0.222,0.047,0.878,-243.347,-1.038,-51.453
-0.308,0.152,0.807,-250.244,-4.578,-62.744
-0.386,0.334,0.744,-253.601,-7.874,-75.378
-0.428,0.546,0.702,-252.991,-9.460,-88.074
-0.524,0.729,0.677,-246.460,-10.803,-97.351
-0.572,0.797,0.658,-235.596,-12.268,-100.830
-0.592,0.811,0.636,-224.304,-14.526,-97.717
-0.611,0.794,0.634,-215.820,-17.334,-91.431
-0.625,0.763,0.614,-211.365,-19.165,-85.999
-0.649,0.740,0.558,-210.876,-20.081,-83.008
-0.664,0.779,0.511,-210.327,-21.057,-83.313
-0.694,0.801,0.455,-208.252,-22.034,-88.257
-0.720,0.858,0.379,-205.688,-24.109,-95.947
-0.763,0.941,0.330,-204.041,-27.039,-102.295
-0.776,1.008,0.289,-202.454,-28.381,-103.699
-0.789,1.036,0.254,-201.721,-26.550,-101.013
-0.741,1.089,0.230,-202.209,-22.339,-96.130
-0.690,1.133,0.221,-201.904,-17.334,-90.149
-0.653,1.161,0.210,-198.853,-13.489,-83.618
-0.664,1.245,0.212,-191.589,-11.658,-76.416
-0.689,1.280,0.204,-178.711,-12.329,-70.740
-0.696,1.238,0.172,-161.316,-14.587,-67.688
-0.728,1.142,0.113,-143.860,-18.188,-66.162
-0.782,1.071,0.077,-131.714,-22.583,-64.941
-0.794,1.075,0.064,-124.817,-25.696,-63.049
-0.797,1.098,0.068,-120.544,-26.428,-62.012
-0.772,1.139,0.070,-117.371,-24.597,-61.829
-0.740,1.141,0.059,-112.854,-22.461,-60.120
-0.714,1.148,0.066,-106.750,-21.301,-56.580
-0.679,1.145,0.056,-99.915,-20.752,-53.406
-0.665,1.110,0.042,-92.896,-21.118,-49.988
-0.643,1.060,0.019,-86.853,-23.315,-44.067
-0.652,1.047,-0.005,-82.703,-26.550,-36.316
-0.670,1.074,-0.012,-79.529,-29.175,-29.297
-0.688,1.120,-0.002,-75.073,-30.457,-24.719
-0.696,1.159,0.027,-68.420,-30.212,-22.034
-0.667,1.186,0.050,-59.937,-29.358,-19.592
-0.647,1.188,0.061,-50.720,-29.724,-16.724
-0.648,1.189,0.058,-41.687,-30.701,-13.306
-0.652,1.181,0.051,-32.410,-31.006,-9.399
-0.638,1.134,0.034,-23.743,-29.541,-6.592
-0.586,1.094,0.019,-17.090,-28.137,-4.456
-0.573,1.045,0.012,-13.672,-28.015,-1.648
-0.577,1.015,0.008,-13.733,-28.320,2.136
-0.592,1.022,0.007,-15.625,-27.893,6.042
-0.600,1.034,0.007,-16.968,-25.269,8.850
-0.570,1.044,0.010,-15.198,-21.606,10.925
-0.526,1.038,0.002,-10.376,-18.738,12.634

-1.431,1.317,-0.040,73.792,20.264,44.739
-1.564,1.375,-0.049,78.674,25.330,52.307
-1.708,1.453,-0.050,84.961,28.259,60.181
-1.833,1.519,-0.042,93.689,30.701,67.078
-1.912,1.609,-0.039,104.675,33.630,73.425
-1.929,1.741,-0.015,117.126,35.889,80.200
-1.904,1.855,0.003,132.385,36.682,88.257
-2.000,1.929,-0.007,148.560,35.889,97.351
-2.159,1.963,-0.047,163.635,33.691,108.887
-2.225,1.944,-0.085,176.941,31.006,123.535
-2.228,1.908,-0.116,188.538,29.358,141.724
-2.114,1.856,-0.139,198.486,26.733,160.522
-1.952,1.834,-0.154,209.961,22.644,179.138
-1.858,1.819,-0.182,227.600,18.127,197.876
-1.729,1.768,-0.232,253.052,15.442,214.294
-1.579,1.635,-0.311,287.109,13.672,225.403
-1.448,1.387,-0.395,325.562,12.695,229.675
-1.302,1.062,-0.444,361.389,14.038,227.051
-1.052,0.637,-0.482,388.794,16.663,218.689
-0.802,0.181,-0.620,403.931,13.184,207.092
-0.804,-0.139,-0.745,405.029,-0.549,192.566
-0.925,-0.298,-0.833,397.705,-15.747,175.171
-0.984,-0.430,-1.009,390.869,-19.714,155.518
-1.050,-0.595,-1.157,387.817,-10.071,134.277
-1.062,-0.761,-1.223,385.071,12.634,112.610
-0.920,-0.980,-1.198,378.235,50.049,87.585
-0.522,-1.246,-1.097,361.267,93.750,60.852
-0.031,-1.458,-0.866,329.773,134.521,37.903
0.484,-1.549,-0.516,285.645,170.166,19.714
1.045,-1.568,-0.135,238.403,206.299,-0.061
1.639,-1.600,0.194,191.223,241.577,-26.062
2.228,-1.624,0.462,143.982,271.057,-54.260
2.782,-1.585,0.714,98.450,294.861,-80.933
3.120,-1.442,1.047,55.847,312.134,-107.056
3.473,-1.238,1.303,20.447,325.867,-132.935
3.753,-1.021,1.508,-7.263,324.402,-154.968
3.563,-0.726,1.686,-28.931,295.593,-170.593
3.187,-0.443,1.766,-43.518,243.347,-176.819
2.819,-0.240,1.648,-55.542,173.096,-172.302
2.293,0.027,1.452,-69.824,93.567,-154.663
1.653,0.265,1.233,-83.435,22.705,-121.094
1.165,0.434,1.006,-91.614,-23.560,-71.899
0.997,0.473,0.850,-92.712,-46.875,-13.123
1.052,0.327,0.811,-87.646,-56.824,43.701
1.174,0.061,0.818,-79.041,-62.622,87.036
1.299,-0.218,0.818,-71.228,-70.984,112.488
1.405,-0.416,0.824,-66.284,-82.825,122.925
1.475,-0.561,0.791,-64.636,-97.290,122.742
1.443,-0.572,0.747,-65.735,-112.793,115.662
1.354,-0.532,0.658,-66.528,-126.953,106.995
1.126,-0.493,0.569,-65.002,-138.245,100.220
0.862,-0.487,0.496,-63.232,-143.250,96.558
0.574,-0.523,0.410,-64.209,-138.550,94.177
0.329,-0.566,0.390,-71.228,-125.305,89.417
0.157,-0.587,0.385,-84.839,-103.455,80.139
0.026,-0.588,0.363,-103.760,-78.430,68.054
-0.067,-0.554,0.343,-126.709,-55.908,57.434
-0.129,-0.484,0.346,-151.550,-37.781,50.110
-0.177,-0.366,0.354,-174.805,-23.682,43.457
-0.283,-0.153,0.376,-191.650,-12.146,33.447
-0.382,0.069,0.410,-197.144,-2.869,19.104
-0.481,0.189,0.470,-191.101,6.226,4.578
-0.582,0.225,0.508,-181.641,15.320,-7.629
-0.622,0.240,0.538,-175.110,22.949,-17.090
-0.623,0.251,0.613,-172.241,27.893,-23.499
-0.565,0.216,0.669,-172.668,31.189,-28.625
-0.467,0.187,0.684,-176.392,32.654,-33.752
-0.452,0.193,0.708,-183.167,29.419,-38.879
-0.476,0.244,0.725,-191.162,25.024,-45.532
-0.556,0.318,0.710,-199.646,22.034,-57.190
-0.671,0.448,0.653,-207.764,18.494,-74.524
-0.776,0.668,0.599,-213.928,12.451,-90.576
-0.842,0.907,0.590,-214.172,5.920,-98.633
-0.868,1.047,0.620,-206.848,1.648,-98.267
-0.803,1.097,0.696,-195.007,0.610,-93.262
-0.677,1.033,0.745,-184.204,0.488,-86.670
-0.563,0.928,0.728,-179.504,-3.601,-77.637
-0.540,0.883,0.693,-182.861,-14.404,-63.171
-0.520,1.000,0.667,-190.125,-28.503,-47.974
-0.621,1.159,0.608,-192.200,-43.213,-39.063
-0.780,1.243,0.525,-182.739,-55.847,-38.818
-0.906,1.207,0.448,-164.978,-65.002,-43.823
-0.995,1.094,0.391,-146.179,-70.129,-47.180
-0.970,1.021,0.345,-132.324,-71.167,-45.654
-0.945,0.915,0.310,-126.099,-70.923,-42.908
-0.930,0.816,0.275,-127.625,-70.496,-40.833
-0.863,0.801,0.239,-136.169,-70.557,-39.856
-0.831,0.869,0.198,-147.339,-72.388,-41.260
-0.883,0.940,0.179,-156.921,-74.646,-45.166
-0.915,0.993,0.145,-162.659,-73.608,-47.852
-0.920,1.032,0.104,-164.062,-69.458,-46.265
-0.948,1.055,0.118,-162.476,-64.026,-40.527
-0.903,1.108,0.142,-157.532,-56.580,-33.447
-0.836,1.119,0.170,-149.536,-49.927,-28.992
-0.795,1.090,0.188,-138.855,-46.448,-26.306
-0.812,1.045,0.199,-126.892,-45.349,-23.560
-0.852,1.006,0.201,-114.807,-43.457,-22.949
-0.839,0.955,0.184,-103.699,-39.001,-25.146
-0.773,0.932,0.156,-94.055,-33.752,-28.809
-0.735,0.867,0.122,-86.182,-31.128,-30.151
-0.693,0.839,0.096,-80.750,-31.189,-26.794
-0.681,0.823,0.068,-77.393,-32.410,-20.630
-0.688,0.814,0.046,-75.439,-33.325,-15.015
-0.693,0.816,0.037,-73.669,-32.043,-12.146
-0.659,0.824,0.021,-71.472,-28.564,-11.963
-0.613,0.847,0.011,-68.176,-25.085,-13.062
-0.561,0.923,-0.000,-63.904,-23.132,-15.686
-0.567,0.974,-0.012,-57.312,-23.132,-17.883
-0.591,0.988,-0.018,-48.828,-23.193,-17.761
-0.576,0.964,-0.042,-40.955,-22.339,-14.404
-0.565,0.922,-0.062,-36.377,-22.583,-9.216
-0.558,0.892,-0.068,-35.767,-24.048,-5.249
-0.559,0.878,-0.083,-37.720,-25.574,-4.028
-0.568,0.886,-0.105,-41.382,-26.245,-4.333
-0.569,0.940,-0.129,-45.166,-25.696,-5.371
-0.560,1.041,-0.147,-46.509,-23.743,-6.958
-0.538,1.153,-0.155,-42.419,-21.118,-7.507
-0.513,1.194,-0.151,-32.715,-18.555,-5.798
-0.518,1.171,-0.147,-20.813,-17.273,-1.221

-1.323,1.055,-0.330,34.058,32.959,6.836
-1.443,1.124,-0.352,40.283,38.757,9.460
-1.564,1.238,-0.356,47.058,42.603,12.085
-1.654,1.382,-0.366,55.420,44.800,14.160
-1.787,1.528,-0.379,64.941,46.814,17.151
-1.922,1.648,-0.404,77.087,48.950,22.766
-2.035,1.708,-0.414,91.003,50.842,31.738
-2.088,1.783,-0.437,105.774,53.345,46.326
-2.118,1.824,-0.451,122.375,55.481,62.927
-2.183,1.835,-0.455,140.747,57.800,78.796
-2.167,1.836,-0.465,162.964,59.937,93.262
-2.156,1.814,-0.473,189.636,60.364,107.117
-2.066,1.767,-0.484,220.459,59.448,121.216
-1.911,1.701,-0.488,254.150,58.289,133.911
-1.718,1.603,-0.487,290.161,57.007,144.897
-1.526,1.450,-0.486,326.172,56.274,153.320
-1.352,1.286,-0.504,358.704,56.335,158.630
-1.237,1.178,-0.530,386.658,54.993,160.583
-1.126,1.136,-0.534,414.490,52.490,159.546
-1.012,1.108,-0.544,445.984,50.903,154.785
-0.868,1.034,-0.584,481.628,52.673,145.752
-0.707,0.867,-0.644,518.250,58.594,134.155
-0.495,0.616,-0.695,552.368,67.444,122.681
-0.187,0.299,-0.750,578.918,74.890,111.328
0.058,-0.091,-0.773,592.529,75.073,100.952
0.269,-0.396,-0.728,589.539,67.688,93.384
0.341,-0.678,-0.650,571.777,56.763,88.867
0.261,-0.943,-0.515,538.757,52.307,87.036
0.332,-1.139,-0.384,494.141,64.697,86.609
0.532,-1.369,-0.225,438.477,91.492,84.229
0.885,-1.555,-0.054,373.535,124.451,78.125
1.238,-1.621,0.119,303.162,154.602,64.392
1.490,-1.591,0.344,233.337,180.054,42.480
1.708,-1.470,0.561,169.678,204.651,16.296
1.908,-1.383,0.728,114.990,225.891,-9.766
2.016,-1.290,0.891,69.946,237.671,-32.898
2.153,-1.167,1.040,32.166,236.755,-53.040
2.247,-1.030,1.164,1.770,220.764,-70.923
2.204,-0.867,1.220,-21.057,189.026,-84.900
2.024,-0.749,1.217,-41.138,145.569,-95.825
1.713,-0.582,1.111,-61.218,98.511,-101.624
1.358,-0.414,0.975,-82.275,56.213,-100.647
1.013,-0.233,0.837,-101.685,24.963,-91.064
0.793,-0.064,0.726,-115.295,5.371,-72.205
0.615,0.053,0.680,-119.995,-4.761,-46.875
0.577,0.062,0.667,-115.540,-9.155,-20.630
0.659,-0.035,0.672,-106.140,-12.817,1.465
0.706,-0.160,0.673,-96.069,-20.813,17.151
0.700,-0.282,0.684,-87.463,-32.959,27.527
0.677,-0.373,0.690,-80.872,-44.983,33.630
0.660,-0.448,0.671,-76.965,-53.894,34.668
0.634,-0.509,0.634,-76.660,-59.509,32.349
0.586,-0.555,0.610,-81.116,-63.110,29.297
0.538,-0.584,0.591,-90.088,-64.331,27.100
0.501,-0.594,0.552,-103.210,-63.049,25.940
0.421,-0.548,0.547,-119.202,-61.340,24.109
0.365,-0.429,0.574,-134.949,-58.533,21.545
0.329,-0.313,0.618,-146.606,-54.749,20.081
0.320,-0.228,0.676,-152.344,-51.331,20.264
0.346,-0.175,0.722,-153.442,-49.622,21.301
0.356,-0.160,0.742,-152.039,-50.293,21.606
0.310,-0.197,0.732,-151.428,-52.917,19.592
0.223,-0.156,0.741,-154.785,-54.993,15.747
0.119,-0.083,0.703,-159.058,-53.101,12.329
0.052,-0.000,0.674,-163.147,-48.157,7.874
0.002,0.094,0.669,-166.748,-41.443,3.418
-0.045,0.184,0.665,-168.762,-33.691,0.916
-0.074,0.238,0.671,-168.152,-26.306,0.854
-0.030,0.299,0.704,-165.710,-20.264,2.380
-0.038,0.239,0.778,-162.292,-15.015,2.197
-0.002,0.115,0.761,-163.025,-9.827,-1.648
-0.058,0.070,0.700,-172.852,-8.240,-6.775
-0.253,0.108,0.668,-189.087,-9.705,-12.390
-0.382,0.202,0.602,-207.458,-7.935,-19.714
-0.438,0.344,0.564,-224.365,-3.235,-26.001
-0.513,0.472,0.496,-237.671,2.563,-31.067
-0.553,0.610,0.471,-245.850,8.789,-36.316
-0.574,0.700,0.502,-247.986,15.076,-41.504
-0.557,0.700,0.533,-245.911,19.836,-45.227
-0.521,0.669,0.543,-242.554,20.264,-46.875
-0.483,0.682,0.577,-240.173,16.235,-47.668
-0.436,0.692,0.571,-239.136,9.521,-50.720
-0.389,0.769,0.548,-239.380,1.038,-54.382
-0.473,0.882,0.512,-239.258,-8.362,-57.434
-0.643,0.935,0.437,-237.915,-15.747,-60.425
-0.769,0.952,0.360,-235.352,-19.165,-62.866
-0.859,0.985,0.323,-234.009,-20.508,-64.514
-0.875,1.003,0.288,-232.605,-20.935,-65.186
-0.824,1.022,0.248,-231.628,-23.437,-63.721
-0.787,1.076,0.232,-230.774,-30.518,-58.594
-0.761,1.133,0.215,-228.210,-40.283,-49.927
-0.710,1.205,0.189,-222.168,-50.903,-40.039
-0.696,1.315,0.187,-211.731,-60.852,-32.654
-0.712,1.359,0.169,-197.327,-67.749,-29.907
-0.750,1.320,0.107,-180.725,-70.435,-28.137
-0.777,1.288,0.030,-164.856,-70.557,-24.292
-0.786,1.229,-0.037,-150.330,-70.618,-20.264
-0.769,1.133,-0.118,-139.343,-72.021,-15.320
-0.796,1.078,-0.159,-133.240,-75.134,-7.629
-0.848,1.094,-0.162,-130.920,-77.942,1.038
-0.958,1.142,-0.132,-129.211,-76.721,7.751
-1.033,1.166,-0.096,-123.169,-68.176,8.484
-0.968,1.160,-0.090,-112.366,-54.565,5.066
-0.858,1.121,-0.089,-98.328,-42.786,0.977
-0.776,1.080,-0.074,-83.435,-36.621,-0.305
-0.728,1.034,-0.073,-69.763,-34.607,1.892
-0.695,0.988,-0.077,-57.861,-33.875,5.371
-0.664,0.955,-0.092,-47.913,-32.654,6.653
-0.635,0.905,-0.101,-40.283,-30.457,6.165
-0.602,0.863,-0.121,-34.851,-27.222,5.676
-0.581,0.843,-0.123,-32.227,-23.865,5.127
-0.554,0.841,-0.120,-30.701,-20.569,4.456
-0.522,0.849,-0.115,-28.992,-17.822,2.991
-0.502,0.853,-0.104,-26.001,-16.418,0.183
-0.483,0.843,-0.102,-21.790,-15.686,-3.784
-0.458,0.818,-0.104,-17.700,-17.273,-7.385
-0.487,0.771,-0.126,-15.198,-21.667,-9.094
-0.562,0.740,-0.151,-15.503,-26.672,-8.240
-0.609,0.751,-0.164,-18.066,-28.870,-7.812

-1.180,1.230,-0.309,71.655,20.752,15.625
-1.226,1.328,-0.318,81.726,23.682,16.235
-1.299,1.417,-0.331,89.722,26.489,17.761
-1.412,1.497,-0.334,95.703,29.053,21.912
-1.558,1.558,-0.342,100.525,32.471,27.161
-1.711,1.589,-0.342,105.225,37.476,33.142
-1.804,1.618,-0.332,109.863,42.603,39.307
-1.851,1.689,-0.303,115.845,47.363,45.715
-1.875,1.763,-0.281,125.122,50.415,52.795
-1.893,1.825,-0.295,138.550,51.331,62.073
-1.918,1.916,-0.310,156.860,48.767,75.500
-1.997,1.941,-0.327,180.237,45.471,92.712
-1.977,1.936,-0.367,206.421,43.823,110.962
-1.920,1.884,-0.406,231.323,42.297,126.465
-1.892,1.790,-0.483,251.770,39.856,139.221
-1.820,1.714,-0.520,268.982,36.316,152.039
-1.774,1.656,-0.502,284.912,33.936,162.231
-1.665,1.639,-0.505,302.124,35.278,167.908
-1.568,1.601,-0.502,324.402,39.246,168.579
-1.501,1.456,-0.528,352.356,45.288,163.147
-1.332,1.179,-0.577,379.639,52.917,151.367
-1.083,0.846,-0.612,399.841,58.044,135.132
-0.842,0.519,-0.600,409.119,58.594,117.676
-0.573,0.238,-0.570,408.325,55.725,99.304
-0.326,-0.021,-0.570,398.560,48.401,82.825
-0.227,-0.190,-0.557,381.714,36.438,72.327
-0.203,-0.187,-0.487,364.014,27.100,66.711
-0.125,-0.186,-0.433,354.309,29.541,59.082
0.031,-0.292,-0.395,355.347,46.021,44.922
0.326,-0.563,-0.357,360.718,72.815,26.428
0.735,-0.910,-0.323,360.962,103.821,8.179
1.233,-1.217,-0.221,349.060,132.507,-7.996
1.777,-1.444,-0.066,323.853,157.654,-24.536
2.107,-1.560,0.173,286.865,179.077,-40.588
2.341,-1.539,0.424,243.408,200.500,-54.993
2.539,-1.442,0.693,198.792,221.985,-67.322
2.674,-1.232,0.976,159.668,236.084,-76.599
2.755,-1.125,1.161,132.141,235.535,-83.679
2.662,-1.047,1.413,112.854,214.539,-89.355
2.546,-1.053,1.409,94.604,173.889,-93.079
2.314,-1.033,1.295,71.045,114.075,-91.309
1.878,-0.850,1.116,38.574,42.664,-82.153
1.367,-0.525,0.901,5.676,-19.226,-64.148
0.949,-0.241,0.689,-16.663,-58.838,-35.583
0.741,-0.119,0.510,-25.635,-76.416,-0.244
0.706,-0.182,0.417,-24.780,-79.651,33.630
0.736,-0.363,0.386,-20.081,-77.759,59.021
0.778,-0.550,0.402,-17.090,-76.294,71.045
0.793,-0.708,0.420,-17.273,-76.538,72.510
0.807,-0.828,0.448,-22.156,-79.041,68.298
0.843,-0.902,0.450,-32.654,-83.923,63.599
0.809,-0.899,0.468,-48.828,-90.576,59.631
0.726,-0.854,0.441,-68.542,-96.741,54.688
0.594,-0.762,0.433,-89.539,-99.670,49.133
0.396,-0.682,0.433,-109.802,-97.229,44.495
0.234,-0.617,0.458,-128.479,-87.402,40.283
0.172,-0.591,0.478,-146.179,-72.571,36.316
0.159,-0.566,0.499,-164.856,-58.228,31.860
0.131,-0.578,0.500,-185.913,-47.485,26.428
0.046,-0.485,0.519,-209.778,-40.283,20.691
-0.013,-0.365,0.556,-232.849,-33.325,16.052
-0.051,-0.281,0.574,-252.747,-24.841,11.719
-0.068,-0.219,0.567,-271.240,-16.846,7.080
-0.123,-0.141,0.548,-290.833,-10.681,1.831
-0.198,-0.038,0.501,-309.937,-5.310,-2.747
-0.263,0.108,0.468,-327.087,-0.793,-7.812
-0.315,0.275,0.457,-339.844,2.686,-15.076
-0.411,0.418,0.424,-346.252,6.897,-24.719
-0.481,0.562,0.423,-347.290,10.254,-34.119
-0.471,0.707,0.448,-344.238,12.756,-40.894
-0.454,0.812,0.483,-336.609,14.221,-43.884
-0.378,0.882,0.526,-326.111,14.221,-44.006
-0.298,0.947,0.564,-314.392,11.292,-42.480
-0.290,0.977,0.569,-302.917,4.639,-41.260
-0.360,0.972,0.496,-292.725,-4.822,-39.734
-0.467,0.994,0.389,-283.875,-17.395,-37.964
-0.579,1.047,0.311,-274.658,-30.090,-39.612
-0.651,1.126,0.244,-263.489,-40.100,-46.753
-0.691,1.193,0.194,-249.817,-47.485,-57.495
-0.794,1.212,0.180,-233.948,-52.795,-67.322
-0.820,1.247,0.194,-217.041,-54.932,-70.862
-0.767,1.318,0.211,-200.500,-54.626,-68.359
-0.778,1.312,0.212,-184.265,-54.260,-62.744
-0.763,1.281,0.203,-169.250,-54.993,-54.749
-0.757,1.240,0.190,-155.334,-57.312,-45.776
-0.769,1.184,0.156,-141.968,-60.425,-38.513
-0.788,1.134,0.115,-130.066,-63.782,-33.936
-0.809,1.084,0.058,-119.690,-65.674,-33.081
-0.832,1.037,0.013,-111.450,-65.308,-35.461
-0.811,1.016,-0.019,-104.797,-62.561,-38.086
-0.751,1.057,-0.060,-98.328,-59.570,-39.185
-0.752,1.106,-0.069,-91.553,-57.068,-40.833
-0.735,1.109,-0.076,-84.229,-53.345,-43.213
-0.692,1.123,-0.109,-76.477,-50.110,-43.518
-0.733,1.142,-0.099,-68.970,-49.255,-41.992
-0.770,1.172,-0.059,-61.462,-48.157,-40.588
-0.746,1.188,-0.045,-53.650,-45.410,-40.894
-0.685,1.177,-0.037,-46.326,-43.152,-43.701
-0.630,1.158,-0.045,-39.673,-43.884,-46.387
-0.634,1.145,-0.066,-33.752,-47.729,-47.363
-0.665,1.126,-0.083,-28.809,-50.720,-47.058
-0.717,1.097,-0.104,-24.841,-50.537,-44.922
-0.718,1.093,-0.117,-21.729,-46.448,-40.955
-0.642,1.088,-0.130,-18.433,-40.344,-36.560
-0.594,1.075,-0.126,-15.198,-36.377,-32.043
-0.579,1.064,-0.111,-12.085,-35.522,-26.550
-0.594,1.029,-0.094,-9.644,-35.461,-21.423
-0.622,0.971,-0.080,-7.874,-34.729,-17.517
